wof:id,sg:id
387646415,SG_43EqjEDnEY4oAM17tuSTwn_42.119905_-72.570381@1294128635
387586335,SG_0ktr8bFy0RWJdFhYrckcAz_42.112934_-72.575354@1294128635
387637643,SG_3hYsjtjXTwuevcP6QuI7ih_42.116018_-72.524929@1294128635
403993535,SG_1u0ukzFrb1rvxuqyM1C0MI_42.109841_-72.561387@1294128635
387651999,SG_4SDPIUEm2N297QDFExzpSS_42.129560_-72.531246@1294128635
387692745,SG_24UAY8SmH3Cj57Dqhwfhhr_42.132419_-72.525756@1294128635
387686861,SG_7gT3ejXrJyT5NyTKjAyPQM_42.129053_-72.545785@1294128635
387695969,SG_5E7ymwGJr6X3W3bKi4zhNR_42.116018_-72.524929@1294128635
387702861,SG_1igcMCtL4zd3ccmzL8MxPa_42.110295_-72.569161@1294128635
387713991,SG_6l5abZtgV63Bp9X1RI50Jv_42.115373_-72.552045@1294128635
387681981,SG_0zTpKDt5SEeu3sQ7GThPPq_42.117336_-72.568902@1294128635
387731755,SG_2htTN62iGjs74L4TQlwj0A_42.113076_-72.559472@1294128635
387736079,SG_7WZW7ArXIN6lodSWdYJJpT_42.113820_-72.556979@1294128635
387648787,SG_05PqjHcMDyPvgcr7eiJ6tu_42.112018_-72.577227@1294128635
387736793,SG_6Q0n5PDRrD72zdYa9CnGTe_42.128222_-72.535495@1294128635
404130939,SG_0RcEYIy6NVKJXorwZguooD_42.113820_-72.556979@1294128635
387585573,SG_40I82eK2GbJ5QQ4DpKqMCY_42.111763_-72.560205@1294128635
387677959,SG_6cla2PjoB598ibJbstPQiT_42.110768_-72.566659@1294128635
404155545,SG_4m0nk9WdRJuxqABrTjn3GH_42.110203_-72.569037@1294128635
404155893,SG_1DYWWSWmwzav4soILZTSti_42.117314_-72.524268@1294128635
303098143,SG_0zQ7YKEArdyKvexhDpB0yn_42.509332_-73.228024@1294177022
403913189,SG_2FqPqSD9838oJR8oBrgiqo_42.131772_-72.549674@1294128635
387733183,SG_4qo6fu7cBGoWIhVxGCXo1c_42.110742_-72.554517@1294128635
303150957,SG_2n9LomCfqoZf91sBVB0ofH_42.593741_-73.245742@1294177022
337374017,SG_7OwlHtJiZ7XWab3JvFLIb7_42.515478_-73.221462@1294177022
269784397,SG_33zRADdeuA9uiK53dkft1J_42.498883_-73.238115@1294177022
